customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
17,123,dantkanti,2024-03-05,7,100.0,3,300.0
14,122,nutrella,2024-03-04,4,40.0,8,320.0
20,121,quaker oats,2024-05-04,1,212.0,9,1908.0
3,121,sugar,2024-05-29,2,50.0,8,400.0
5,122,maida,2024-06-13,5,20.0,5,100.0
8,122,nutrella,2024-06-05,4,40.0,8,320.0
6,122,nutrella,2024-04-19,5,40.0,6,240.0
3,121,refined oil,2024-06-14,3,110.0,7,770.0
2,122,maida,2024-07-14,6,20.0,8,160.0
14,121,quaker oats,2024-03-07,2,212.0,4,848.0
16,123,dantkanti,2024-03-14,7,100.0,2,200.0
20,123,dantkanti,2024-05-23,9,100.0,1,100.0
14,123,nutrella,2024-04-13,8,40.0,7,280.0
7,122,nutrella,2024-08-16,6,40.0,8,320.0
5,122,besan,2024-05-01,6,52.0,10,520.0
14,121,refined oil,2024-04-24,1,110.0,8,880.0
6,123,refined oil,2024-07-19,8,110.0,8,880.0
13,122,nutrella,2024-05-31,6,40.0,6,240.0
17,121,quaker oats,2024-04-17,3,212.0,8,1696.0
9,121,sugar,2024-04-07,3,50.0,1,50.0
6,121,refined oil,2024-06-08,1,110.0,9,990.0
15,122,nutrella,2024-08-04,4,40.0,7,280.0
3,122,nutrella,2024-05-14,6,40.0,6,240.0
16,122,refined oil,2024-08-02,5,110.0,4,440.0
7,123,quaker oats,2024-05-24,8,212.0,6,1272.0
8,123,besan,2024-05-16,8,52.0,1,52.0
8,123,clinic plus,2024-08-18,8,1.5,9,13.5
13,122,clinic plus,2024-08-11,4,1.5,10,15.0
18,123,clinic plus,2024-05-19,8,1.5,5,7.5
7,122,sugar,2024-06-14,4,50.0,7,350.0
20,122,clinic plus,2024-06-21,6,1.5,3,4.5
5,121,refined oil,2024-03-15,3,110.0,10,1100.0
14,123,quaker oats,2024-05-17,8,212.0,8,1696.0
11,123,sugar,2024-06-28,7,50.0,4,200.0
17,121,clinic plus,2024-08-02,2,1.5,5,7.5
20,122,quaker oats,2024-06-22,4,212.0,9,1908.0
8,122,quaker oats,2024-04-26,5,212.0,2,424.0
2,122,besan,2024-03-04,5,52.0,5,260.0
15,123,quaker oats,2024-06-06,7,212.0,5,1060.0
18,121,clinic plus,2024-06-06,2,1.5,9,13.5
9,121,dantkanti,2024-06-19,2,100.0,6,600.0
18,123,sugar,2024-04-10,9,50.0,7,350.0
2,121,dantkanti,2024-06-14,1,100.0,5,500.0
12,123,quaker oats,2024-05-08,9,212.0,5,1060.0
11,122,maida,2024-04-21,5,20.0,10,200.0
5,122,refined oil,2024-07-03,4,110.0,7,770.0
20,121,maida,2024-06-04,1,20.0,4,80.0
19,121,dantkanti,2024-03-27,3,100.0,5,500.0
11,123,maida,2024-03-09,9,20.0,9,180.0
3,123,sugar,2024-03-10,8,50.0,8,400.0
17,122,sugar,2024-07-06,5,50.0,5,250.0
13,121,dantkanti,2024-03-03,2,100.0,1,100.0
12,123,quaker oats,2024-06-09,8,212.0,3,636.0
12,123,nutrella,2024-03-16,9,40.0,2,80.0
12,122,refined oil,2024-05-10,6,110.0,6,660.0
11,122,dantkanti,2024-05-10,5,100.0,8,800.0
16,123,besan,2024-08-11,9,52.0,8,416.0
8,123,clinic plus,2024-07-27,8,1.5,9,13.5
3,121,sugar,2024-08-01,3,50.0,1,50.0
20,121,besan,2024-05-08,2,52.0,2,104.0
5,121,maida,2024-05-13,2,20.0,1,20.0
20,121,sugar,2024-07-31,3,50.0,1,50.0
5,121,sugar,2024-05-31,3,50.0,6,300.0
5,121,quaker oats,2024-05-29,2,212.0,1,212.0
9,121,refined oil,2024-03-08,1,110.0,8,880.0
15,121,sugar,2024-04-14,3,50.0,6,300.0
14,122,quaker oats,2024-04-17,5,212.0,5,1060.0
16,123,refined oil,2024-08-13,7,110.0,4,440.0
3,123,quaker oats,2024-04-07,9,212.0,8,1696.0
16,121,dantkanti,2024-04-14,3,100.0,7,700.0
3,123,quaker oats,2024-07-06,7,212.0,6,1272.0
4,121,quaker oats,2024-06-29,3,212.0,8,1696.0
16,123,maida,2024-07-05,8,20.0,7,140.0
2,122,refined oil,2024-06-05,5,110.0,10,1100.0
8,123,maida,2024-03-20,9,20.0,6,120.0
18,122,dantkanti,2024-04-27,4,100.0,4,400.0
3,122,quaker oats,2024-06-14,4,212.0,10,2120.0
10,122,sugar,2024-03-24,6,50.0,10,500.0
20,122,besan,2024-04-18,4,52.0,9,468.0
2,121,dantkanti,2024-05-11,2,100.0,3,300.0
16,121,sugar,2024-04-21,1,50.0,6,300.0
19,122,besan,2024-05-20,6,52.0,9,468.0
20,123,nutrella,2024-03-11,9,40.0,5,200.0
1,121,refined oil,2024-05-26,1,110.0,3,330.0
18,121,refined oil,2024-03-23,2,110.0,6,660.0
20,121,dantkanti,2024-07-14,2,100.0,3,300.0
17,123,dantkanti,2024-05-24,9,100.0,6,600.0
7,123,besan,2024-05-28,9,52.0,9,468.0
15,121,sugar,2024-07-29,3,50.0,3,150.0
12,121,sugar,2024-08-20,1,50.0,1,50.0
13,123,quaker oats,2024-08-11,7,212.0,9,1908.0
10,121,maida,2024-04-25,1,20.0,2,40.0
14,123,refined oil,2024-03-09,8,110.0,7,770.0
11,123,refined oil,2024-06-09,8,110.0,9,990.0
11,121,maida,2024-04-27,1,20.0,1,20.0
9,122,dantkanti,2024-07-11,4,100.0,8,800.0
9,122,maida,2024-05-15,5,20.0,2,40.0
7,121,quaker oats,2024-05-26,1,212.0,7,1484.0
1,122,sugar,2024-06-23,4,50.0,7,350.0
6,123,refined oil,2024-05-13,7,110.0,7,770.0
17,122,refined oil,2024-03-28,6,110.0,9,990.0
9,123,sugar,2024-05-25,9,50.0,4,200.0
10,123,quaker oats,2024-06-18,9,212.0,5,1060.0
5,121,refined oil,2024-03-09,3,110.0,1,110.0
19,121,quaker oats,2024-03-20,2,212.0,4,848.0
4,121,refined oil,2024-05-13,3,110.0,4,440.0
13,123,refined oil,2024-03-13,8,110.0,3,330.0
14,121,besan,2024-07-24,1,52.0,3,156.0
2,121,clinic plus,2024-03-22,1,1.5,10,15.0
9,121,nutrella,2024-08-20,1,40.0,4,160.0
10,122,dantkanti,2024-08-02,6,100.0,3,300.0
10,123,besan,2024-04-22,9,52.0,9,468.0
1,121,quaker oats,2024-03-08,2,212.0,2,424.0
2,123,besan,2024-07-31,9,52.0,3,156.0
4,123,dantkanti,2024-08-05,8,100.0,10,1000.0
18,121,besan,2024-07-20,1,52.0,8,416.0
10,121,quaker oats,2024-07-30,1,212.0,1,212.0
13,121,quaker oats,2024-05-08,3,212.0,3,636.0
11,123,nutrella,2024-07-11,7,40.0,2,80.0
11,122,quaker oats,2024-07-19,4,212.0,6,1272.0
14,122,sugar,2024-07-15,6,50.0,2,100.0
15,122,sugar,2024-04-22,5,50.0,6,300.0
11,123,sugar,2024-03-21,9,50.0,3,150.0
8,122,nutrella,2024-07-12,6,40.0,7,280.0
16,122,maida,2024-06-20,4,20.0,9,180.0
3,121,maida,2024-03-13,3,20.0,9,180.0
11,123,besan,2024-04-24,7,52.0,7,364.0
10,123,maida,2024-03-23,8,20.0,8,160.0
15,122,clinic plus,2024-04-30,4,1.5,4,6.0
12,121,sugar,2024-03-15,3,50.0,6,300.0
7,123,besan,2024-06-03,9,52.0,1,52.0
14,122,maida,2024-03-19,5,20.0,1,20.0
12,121,besan,2024-04-15,2,52.0,2,104.0
16,123,clinic plus,2024-03-08,8,1.5,3,4.5
14,122,sugar,2024-07-23,6,50.0,7,350.0
15,123,sugar,2024-03-21,7,50.0,10,500.0
15,123,besan,2024-07-21,8,52.0,4,208.0
17,122,refined oil,2024-07-25,6,110.0,1,110.0
10,122,refined oil,2024-03-15,6,110.0,8,880.0
17,121,nutrella,2024-06-18,3,40.0,3,120.0
12,121,refined oil,2024-04-11,2,110.0,4,440.0
1,122,quaker oats,2024-08-05,5,212.0,2,424.0
18,123,besan,2024-06-19,8,52.0,5,260.0
7,122,maida,2024-05-24,6,20.0,8,160.0
18,121,quaker oats,2024-06-02,1,212.0,7,1484.0
2,121,clinic plus,2024-05-02,3,1.5,6,9.0
12,121,refined oil,2024-07-24,3,110.0,6,660.0
12,123,nutrella,2024-05-19,7,40.0,7,280.0
9,121,quaker oats,2024-06-20,3,212.0,5,1060.0
11,121,besan,2024-06-16,2,52.0,4,208.0
20,123,sugar,2024-03-29,9,50.0,8,400.0
4,123,nutrella,2024-03-30,7,40.0,5,200.0
13,121,refined oil,2024-05-31,2,110.0,5,550.0
9,123,dantkanti,2024-05-02,9,100.0,6,600.0
17,121,nutrella,2024-04-12,2,40.0,1,40.0
2,121,maida,2024-06-04,3,20.0,10,200.0
2,121,refined oil,2024-06-30,1,110.0,6,660.0
18,123,sugar,2024-03-30,7,50.0,9,450.0
1,123,besan,2024-05-06,7,52.0,6,312.0
19,121,refined oil,2024-05-14,1,110.0,6,660.0
2,123,nutrella,2024-07-18,7,40.0,6,240.0
16,123,besan,2024-07-23,8,52.0,1,52.0
14,121,nutrella,2024-08-12,3,40.0,9,360.0
3,122,besan,2024-07-10,4,52.0,3,156.0
7,123,besan,2024-07-24,7,52.0,10,520.0
3,122,clinic plus,2024-07-18,4,1.5,3,4.5
7,123,quaker oats,2024-07-09,7,212.0,5,1060.0
13,122,maida,2024-06-18,6,20.0,4,80.0
13,123,maida,2024-05-27,9,20.0,4,80.0
4,122,besan,2024-03-07,5,52.0,4,208.0
7,122,besan,2024-07-14,5,52.0,3,156.0
1,122,nutrella,2024-07-01,6,40.0,5,200.0
9,122,besan,2024-06-12,5,52.0,8,416.0
20,122,nutrella,2024-04-07,4,40.0,4,160.0
16,121,quaker oats,2024-05-15,3,212.0,6,1272.0
6,123,besan,2024-05-16,8,52.0,7,364.0
16,122,quaker oats,2024-08-18,5,212.0,2,424.0
10,123,refined oil,2024-04-25,8,110.0,5,550.0
5,123,quaker oats,2024-08-19,8,212.0,5,1060.0
20,123,besan,2024-04-17,8,52.0,5,260.0
2,122,refined oil,2024-03-24,5,110.0,5,550.0
17,121,refined oil,2024-05-08,3,110.0,6,660.0
17,121,dantkanti,2024-05-31,1,100.0,2,200.0
10,121,dantkanti,2024-03-20,1,100.0,10,1000.0
6,121,dantkanti,2024-04-22,1,100.0,8,800.0
8,121,dantkanti,2024-04-02,1,100.0,7,700.0
11,123,dantkanti,2024-08-20,9,100.0,10,1000.0
1,123,maida,2024-05-03,7,20.0,7,140.0
5,122,besan,2024-07-17,5,52.0,4,208.0
9,121,nutrella,2024-07-19,1,40.0,5,200.0
4,122,quaker oats,2024-04-01,6,212.0,1,212.0
19,122,sugar,2024-04-25,6,50.0,1,50.0
14,121,quaker oats,2024-04-04,1,212.0,8,1696.0
3,123,besan,2024-07-20,7,52.0,4,208.0
8,122,sugar,2024-04-30,5,50.0,3,150.0
4,123,refined oil,2024-03-06,8,110.0,1,110.0
5,123,nutrella,2024-03-09,8,40.0,1,40.0
20,121,dantkanti,2024-06-27,3,100.0,1,100.0
10,123,nutrella,2024-08-05,7,40.0,2,80.0
16,123,sugar,2024-06-20,7,50.0,4,200.0
9,123,refined oil,2024-03-24,9,110.0,1,110.0
12,123,clinic plus,2024-07-09,7,1.5,4,6.0
3,121,maida,2024-07-23,3,20.0,3,60.0
9,123,nutrella,2024-04-19,7,40.0,6,240.0
2,121,sugar,2024-08-20,3,50.0,10,500.0
15,123,clinic plus,2024-06-24,8,1.5,2,3.0
7,121,quaker oats,2024-04-06,3,212.0,3,636.0
15,123,maida,2024-06-16,9,20.0,5,100.0
10,121,refined oil,2024-07-18,1,110.0,5,550.0
11,122,refined oil,2024-07-01,6,110.0,4,440.0
4,122,sugar,2024-06-26,5,50.0,7,350.0
6,123,maida,2024-06-04,8,20.0,7,140.0
3,122,clinic plus,2024-05-09,6,1.5,3,4.5
13,122,clinic plus,2024-07-07,5,1.5,2,3.0
6,122,maida,2024-04-05,6,20.0,3,60.0
14,123,refined oil,2024-04-06,9,110.0,5,550.0
18,122,quaker oats,2024-05-04,4,212.0,10,2120.0
3,123,quaker oats,2024-03-15,9,212.0,1,212.0
9,122,clinic plus,2024-06-17,5,1.5,2,3.0
20,122,dantkanti,2024-04-17,5,100.0,2,200.0
13,121,clinic plus,2024-05-15,3,1.5,5,7.5
12,122,nutrella,2024-08-15,4,40.0,4,160.0
10,121,besan,2024-06-26,1,52.0,4,208.0
15,123,nutrella,2024-08-03,8,40.0,4,160.0
7,121,quaker oats,2024-03-29,2,212.0,6,1272.0
15,121,besan,2024-06-12,2,52.0,9,468.0
17,121,dantkanti,2024-07-26,3,100.0,6,600.0
7,121,besan,2024-04-24,3,52.0,6,312.0
5,122,quaker oats,2024-08-12,4,212.0,5,1060.0
11,123,nutrella,2024-08-10,8,40.0,10,400.0
18,121,refined oil,2024-05-27,1,110.0,3,330.0
8,122,besan,2024-04-22,4,52.0,5,260.0
15,121,refined oil,2024-07-18,2,110.0,4,440.0
20,123,clinic plus,2024-04-17,7,1.5,6,9.0
19,123,nutrella,2024-04-26,8,40.0,6,240.0
16,122,maida,2024-05-20,5,20.0,2,40.0
6,123,clinic plus,2024-08-19,9,1.5,1,1.5
15,123,dantkanti,2024-08-19,8,100.0,6,600.0
10,122,maida,2024-03-27,5,20.0,10,200.0
17,121,besan,2024-04-22,3,52.0,8,416.0
10,121,refined oil,2024-07-26,3,110.0,3,330.0
9,122,refined oil,2024-07-22,6,110.0,9,990.0
4,123,nutrella,2024-05-18,8,40.0,2,80.0
14,122,nutrella,2024-05-23,5,40.0,3,120.0
3,121,clinic plus,2024-07-11,1,1.5,1,1.5
1,123,sugar,2024-06-03,9,50.0,5,250.0
2,122,dantkanti,2024-08-06,4,100.0,4,400.0
18,123,refined oil,2024-05-07,7,110.0,9,990.0
19,123,quaker oats,2024-06-01,9,212.0,9,1908.0
5,121,besan,2024-06-23,3,52.0,5,260.0
12,123,clinic plus,2024-03-16,8,1.5,1,1.5
14,123,quaker oats,2024-06-09,9,212.0,1,212.0
14,121,maida,2024-04-27,3,20.0,8,160.0
15,123,dantkanti,2024-05-18,7,100.0,4,400.0
7,122,sugar,2024-06-08,6,50.0,1,50.0
14,123,quaker oats,2024-04-08,8,212.0,5,1060.0
17,122,besan,2024-08-09,6,52.0,6,312.0
20,121,besan,2024-08-11,3,52.0,2,104.0
17,122,dantkanti,2024-07-24,5,100.0,7,700.0
11,122,maida,2024-04-22,4,20.0,9,180.0
9,123,nutrella,2024-07-23,9,40.0,7,280.0
7,121,maida,2024-07-22,3,20.0,7,140.0
11,121,sugar,2024-06-03,2,50.0,10,500.0
7,122,refined oil,2024-05-24,5,110.0,9,990.0
19,123,nutrella,2024-06-08,7,40.0,1,40.0
2,123,besan,2024-06-09,9,52.0,5,260.0
5,122,refined oil,2024-06-06,4,110.0,3,330.0
4,121,quaker oats,2024-04-21,1,212.0,4,848.0
17,121,besan,2024-04-16,3,52.0,1,52.0
19,121,refined oil,2024-04-17,3,110.0,5,550.0
15,123,refined oil,2024-03-21,8,110.0,6,660.0
17,122,nutrella,2024-07-10,6,40.0,6,240.0
1,122,dantkanti,2024-07-10,4,100.0,7,700.0
6,123,nutrella,2024-04-20,9,40.0,3,120.0
11,121,sugar,2024-03-17,2,50.0,8,400.0
11,122,besan,2024-03-25,6,52.0,10,520.0
5,123,refined oil,2024-07-09,9,110.0,6,660.0
11,121,nutrella,2024-04-21,3,40.0,5,200.0
20,123,nutrella,2024-04-08,8,40.0,5,200.0
12,123,besan,2024-07-21,7,52.0,3,156.0
2,121,clinic plus,2024-03-08,3,1.5,2,3.0
9,122,dantkanti,2024-05-01,5,100.0,7,700.0
10,122,sugar,2024-07-10,5,50.0,10,500.0
19,123,clinic plus,2024-05-09,9,1.5,1,1.5
17,122,sugar,2024-05-24,4,50.0,6,300.0
1,121,nutrella,2024-08-03,2,40.0,6,240.0
9,123,maida,2024-06-19,8,20.0,2,40.0
2,123,sugar,2024-06-01,8,50.0,6,300.0
19,121,quaker oats,2024-05-15,2,212.0,3,636.0
4,121,quaker oats,2024-05-11,3,212.0,4,848.0
14,121,besan,2024-06-28,2,52.0,1,52.0
18,123,refined oil,2024-04-24,8,110.0,9,990.0
19,123,nutrella,2024-05-15,8,40.0,10,400.0
10,121,sugar,2024-05-26,2,50.0,8,400.0
17,122,refined oil,2024-08-08,4,110.0,6,660.0
9,123,maida,2024-06-28,7,20.0,4,80.0
7,122,nutrella,2024-08-06,5,40.0,10,400.0
6,122,refined oil,2024-04-22,4,110.0,8,880.0
11,122,refined oil,2024-07-18,6,110.0,2,220.0
1,123,refined oil,2024-06-06,8,110.0,2,220.0
7,123,nutrella,2024-07-26,9,40.0,1,40.0
10,122,besan,2024-05-23,5,52.0,5,260.0
14,121,clinic plus,2024-08-07,1,1.5,10,15.0
20,123,nutrella,2024-05-24,8,40.0,4,160.0
2,121,dantkanti,2024-07-20,3,100.0,9,900.0
2,122,besan,2024-08-07,6,52.0,6,312.0
1,123,dantkanti,2024-03-14,9,100.0,9,900.0
3,123,refined oil,2024-07-08,8,110.0,2,220.0
13,121,maida,2024-03-16,2,20.0,2,40.0
11,122,dantkanti,2024-06-10,6,100.0,4,400.0
4,122,nutrella,2024-07-01,6,40.0,7,280.0
6,122,dantkanti,2024-04-11,5,100.0,10,1000.0
10,121,clinic plus,2024-05-17,1,1.5,5,7.5
12,123,sugar,2024-05-26,7,50.0,3,150.0
8,121,refined oil,2024-03-04,3,110.0,5,550.0
11,121,refined oil,2024-05-18,3,110.0,3,330.0
2,122,clinic plus,2024-07-25,6,1.5,6,9.0
15,121,maida,2024-04-21,1,20.0,9,180.0
13,123,dantkanti,2024-04-24,7,100.0,7,700.0
1,121,clinic plus,2024-04-19,2,1.5,7,10.5
15,122,besan,2024-05-23,5,52.0,2,104.0
14,121,sugar,2024-03-25,1,50.0,8,400.0
4,121,dantkanti,2024-07-28,3,100.0,4,400.0
10,122,besan,2024-07-06,4,52.0,10,520.0
13,123,refined oil,2024-07-19,9,110.0,2,220.0
19,123,clinic plus,2024-05-03,7,1.5,8,12.0
13,122,nutrella,2024-06-17,5,40.0,6,240.0
12,122,nutrella,2024-05-28,6,40.0,8,320.0
5,121,refined oil,2024-05-28,1,110.0,5,550.0
7,122,nutrella,2024-04-21,6,40.0,3,120.0
20,121,clinic plus,2024-05-03,3,1.5,8,12.0
9,122,maida,2024-03-30,4,20.0,3,60.0
3,121,sugar,2024-07-27,2,50.0,4,200.0
11,121,besan,2024-07-13,1,52.0,10,520.0
18,123,dantkanti,2024-03-19,7,100.0,2,200.0
1,122,quaker oats,2024-04-14,4,212.0,7,1484.0
16,122,refined oil,2024-08-12,6,110.0,2,220.0
15,122,refined oil,2024-05-29,5,110.0,8,880.0
15,123,dantkanti,2024-04-03,9,100.0,8,800.0
18,122,maida,2024-07-06,4,20.0,10,200.0
5,121,refined oil,2024-05-25,1,110.0,1,110.0
6,122,refined oil,2024-04-17,6,110.0,8,880.0
15,123,nutrella,2024-04-06,8,40.0,10,400.0
16,123,dantkanti,2024-07-30,7,100.0,4,400.0
6,121,sugar,2024-06-25,2,50.0,4,200.0
13,122,maida,2024-04-10,5,20.0,8,160.0
5,121,clinic plus,2024-04-29,3,1.5,3,4.5
7,122,clinic plus,2024-06-02,5,1.5,6,9.0
19,123,besan,2024-03-14,8,52.0,5,260.0
14,123,refined oil,2024-08-03,8,110.0,2,220.0
11,121,dantkanti,2024-03-15,1,100.0,7,700.0
6,121,maida,2024-06-10,1,20.0,4,80.0
3,121,refined oil,2024-07-15,2,110.0,6,660.0
12,122,besan,2024-03-17,4,52.0,3,156.0
10,122,nutrella,2024-04-14,5,40.0,1,40.0
1,121,sugar,2024-06-04,2,50.0,2,100.0
7,121,refined oil,2024-07-29,2,110.0,8,880.0
13,121,dantkanti,2024-03-31,1,100.0,8,800.0
4,122,quaker oats,2024-04-28,6,212.0,2,424.0
5,122,clinic plus,2024-04-30,6,1.5,5,7.5
11,121,quaker oats,2024-07-23,1,212.0,9,1908.0
11,123,clinic plus,2024-07-31,8,1.5,3,4.5
10,121,sugar,2024-03-03,3,50.0,5,250.0
13,123,dantkanti,2024-07-21,9,100.0,8,800.0
17,121,nutrella,2024-06-17,2,40.0,9,360.0
18,122,dantkanti,2024-08-12,6,100.0,9,900.0
18,122,besan,2024-04-29,5,52.0,2,104.0
19,121,refined oil,2024-05-17,1,110.0,10,1100.0
6,121,clinic plus,2024-06-10,2,1.5,1,1.5
14,122,besan,2024-03-11,5,52.0,5,260.0
3,122,nutrella,2024-08-05,5,40.0,6,240.0
17,123,dantkanti,2024-04-13,7,100.0,2,200.0
19,121,besan,2024-08-18,3,52.0,5,260.0
16,121,nutrella,2024-03-28,1,40.0,9,360.0
14,121,dantkanti,2024-03-19,1,100.0,7,700.0
12,122,clinic plus,2024-03-04,5,1.5,7,10.5
2,123,dantkanti,2024-06-17,9,100.0,5,500.0
19,123,clinic plus,2024-07-31,9,1.5,7,10.5
8,122,nutrella,2024-04-26,5,40.0,7,280.0
17,121,nutrella,2024-04-23,2,40.0,10,400.0
3,123,nutrella,2024-03-25,8,40.0,6,240.0
7,123,dantkanti,2024-07-12,7,100.0,6,600.0
9,121,clinic plus,2024-05-01,3,1.5,1,1.5
10,121,nutrella,2024-07-09,1,40.0,7,280.0
19,123,clinic plus,2024-07-30,7,1.5,2,3.0
18,121,sugar,2024-03-04,1,50.0,7,350.0
7,121,nutrella,2024-06-23,3,40.0,4,160.0
2,122,dantkanti,2024-03-23,4,100.0,9,900.0
18,122,besan,2024-07-13,6,52.0,9,468.0
14,121,maida,2024-07-31,3,20.0,3,60.0
6,121,besan,2024-03-08,1,52.0,7,364.0
1,123,nutrella,2024-08-07,9,40.0,6,240.0
11,122,sugar,2024-07-06,6,50.0,10,500.0
11,121,clinic plus,2024-07-12,2,1.5,3,4.5
2,123,nutrella,2024-04-27,8,40.0,9,360.0
15,123,clinic plus,2024-04-27,8,1.5,6,9.0
9,121,clinic plus,2024-05-12,2,1.5,3,4.5
6,122,maida,2024-06-11,6,20.0,10,200.0
18,123,clinic plus,2024-04-23,9,1.5,8,12.0
13,123,sugar,2024-07-23,8,50.0,1,50.0
12,123,nutrella,2024-06-19,8,40.0,8,320.0
2,123,nutrella,2024-06-10,8,40.0,8,320.0
5,123,sugar,2024-05-21,8,50.0,8,400.0
7,122,besan,2024-08-09,4,52.0,8,416.0
12,122,nutrella,2024-03-27,5,40.0,9,360.0
4,123,clinic plus,2024-05-07,9,1.5,3,4.5
4,121,sugar,2024-08-02,1,50.0,7,350.0
3,123,nutrella,2024-05-18,9,40.0,2,80.0
13,121,besan,2024-05-17,2,52.0,9,468.0
14,121,maida,2024-08-12,3,20.0,7,140.0
8,123,sugar,2024-08-16,8,50.0,6,300.0
12,122,sugar,2024-07-01,5,50.0,5,250.0
14,122,refined oil,2024-07-10,4,110.0,5,550.0
19,122,nutrella,2024-06-15,4,40.0,2,80.0
13,121,refined oil,2024-03-09,1,110.0,9,990.0
14,122,besan,2024-03-31,6,52.0,10,520.0
14,123,clinic plus,2024-03-19,8,1.5,1,1.5
3,121,nutrella,2024-06-09,3,40.0,10,400.0
7,123,besan,2024-06-25,9,52.0,10,520.0
1,122,clinic plus,2024-08-15,6,1.5,2,3.0
17,122,nutrella,2024-05-29,4,40.0,2,80.0
2,123,sugar,2024-07-21,8,50.0,7,350.0
1,122,quaker oats,2024-06-30,6,212.0,3,636.0
3,123,nutrella,2024-05-08,9,40.0,9,360.0
14,123,maida,2024-03-10,9,20.0,7,140.0
8,122,refined oil,2024-05-26,4,110.0,9,990.0
1,123,nutrella,2024-05-06,9,40.0,4,160.0
12,123,dantkanti,2024-04-20,8,100.0,4,400.0
20,122,refined oil,2024-03-17,4,110.0,1,110.0
18,123,sugar,2024-08-10,7,50.0,6,300.0
17,121,sugar,2024-04-16,1,50.0,5,250.0
15,121,refined oil,2024-07-26,1,110.0,4,440.0
8,121,besan,2024-07-05,2,52.0,2,104.0
5,121,quaker oats,2024-05-15,1,212.0,8,1696.0
4,122,nutrella,2024-03-17,6,40.0,4,160.0
12,121,clinic plus,2024-05-22,3,1.5,6,9.0
13,122,quaker oats,2024-05-02,5,212.0,9,1908.0
18,122,clinic plus,2024-03-17,6,1.5,8,12.0
19,123,maida,2024-07-26,7,20.0,10,200.0
18,122,nutrella,2024-05-10,6,40.0,3,120.0
11,123,refined oil,2024-04-08,9,110.0,7,770.0
17,122,quaker oats,2024-07-20,6,212.0,1,212.0
14,122,maida,2024-06-10,5,20.0,10,200.0
11,121,quaker oats,2024-04-28,1,212.0,8,1696.0
17,122,sugar,2024-08-19,5,50.0,5,250.0
10,123,sugar,2024-05-08,9,50.0,1,50.0
20,123,nutrella,2024-05-26,8,40.0,9,360.0
10,122,sugar,2024-07-20,4,50.0,3,150.0
20,122,clinic plus,2024-03-25,4,1.5,1,1.5
5,123,besan,2024-08-16,9,52.0,7,364.0
20,123,dantkanti,2024-04-19,8,100.0,2,200.0
15,122,clinic plus,2024-06-19,5,1.5,4,6.0
11,123,besan,2024-05-22,8,52.0,10,520.0
16,123,refined oil,2024-08-17,8,110.0,1,110.0
18,121,quaker oats,2024-08-01,2,212.0,10,2120.0
4,122,refined oil,2024-08-09,5,110.0,9,990.0
6,122,refined oil,2024-06-20,6,110.0,4,440.0
1,122,besan,2024-08-05,6,52.0,5,260.0
1,121,clinic plus,2024-07-03,3,1.5,10,15.0
15,123,besan,2024-03-23,8,52.0,10,520.0
3,121,maida,2024-07-02,2,20.0,1,20.0
13,121,sugar,2024-04-18,3,50.0,7,350.0
2,121,besan,2024-03-14,1,52.0,10,520.0
16,122,nutrella,2024-06-25,6,40.0,3,120.0
7,123,nutrella,2024-07-07,9,40.0,6,240.0
20,122,dantkanti,2024-04-26,5,100.0,8,800.0
7,123,dantkanti,2024-08-20,7,100.0,8,800.0
18,121,refined oil,2024-08-17,2,110.0,8,880.0
16,123,refined oil,2024-07-17,7,110.0,1,110.0
10,122,besan,2024-06-09,5,52.0,9,468.0
13,123,sugar,2024-07-21,7,50.0,3,150.0
4,121,nutrella,2024-06-10,1,40.0,4,160.0
13,123,dantkanti,2024-05-24,7,100.0,5,500.0
9,122,clinic plus,2024-03-18,6,1.5,6,9.0
6,121,clinic plus,2024-03-04,3,1.5,9,13.5
16,123,dantkanti,2024-05-01,7,100.0,4,400.0
14,122,nutrella,2024-04-07,6,40.0,6,240.0
11,122,maida,2024-08-02,6,20.0,2,40.0
9,121,sugar,2024-03-28,2,50.0,6,300.0
6,123,besan,2024-07-21,9,52.0,6,312.0
18,121,dantkanti,2024-03-11,3,100.0,7,700.0
4,121,nutrella,2024-06-11,2,40.0,9,360.0
10,123,quaker oats,2024-03-19,7,212.0,5,1060.0
18,122,maida,2024-08-13,6,20.0,7,140.0
11,123,sugar,2024-06-15,9,50.0,4,200.0
14,121,clinic plus,2024-06-24,2,1.5,5,7.5
14,121,maida,2024-04-25,2,20.0,4,80.0
3,123,maida,2024-06-30,7,20.0,7,140.0
4,121,sugar,2024-06-04,1,50.0,10,500.0
2,122,refined oil,2024-07-06,4,110.0,9,990.0
19,122,clinic plus,2024-08-08,6,1.5,1,1.5
12,122,refined oil,2024-03-20,5,110.0,2,220.0
1,122,sugar,2024-05-13,4,50.0,1,50.0
6,122,dantkanti,2024-08-19,6,100.0,8,800.0
8,121,refined oil,2024-07-27,3,110.0,1,110.0
19,121,refined oil,2024-04-27,1,110.0,7,770.0
4,123,clinic plus,2024-04-20,7,1.5,10,15.0
5,123,dantkanti,2024-06-13,7,100.0,4,400.0
3,122,nutrella,2024-05-23,4,40.0,2,80.0
15,121,dantkanti,2024-06-09,3,100.0,4,400.0
1,122,maida,2024-04-21,4,20.0,10,200.0
